Genename,TSS1,TSS2,TSS3,RNA1,RNA2,RNA3,Distal1,Distal2,Distal3
FOXN2,1.1831897614889744,-1.2624499256168857,0.07926016412791355,1.286631806826554,-0.13495191447751598,-1.1516798923490372,-0.98677592941316,-0.38394033692747725,1.3707162663406347
USP33,1.3082934989374888,-1.11920168222231,-0.18909181671520003,0.5644290816310552,-1.4051859825079875,0.8407569008769329,-0.9274946436666813,-0.4608148796854171,1.3883095233520986
CRMP1,1.390062063586883,-0.9204098119224324,-0.4696522516644512,1.1841901984121406,-1.261624919668506,0.07743472125636658,-1.1888960515764146,1.2576935564248701,-0.06879750484845522
ANKRD12,0.2955398683044206,-1.3454727936636801,1.0499329253592622,1.3938134082790556,-0.4896311938250147,-0.9041822144540409,1.3531422932471577,-0.32054523370519694,-1.0325970595419607
EPC1,1.1712294071626141,-1.2720302168443258,0.1008008096817118,1.3045958149415564,-1.1250793789010072,-0.1795164360405493,-0.994031554645748,1.3681793390473174,-0.37414778440156915
PRCP,-0.23878478550060064,-1.0877680645461083,1.326552850046709,1.1728178155841815,-1.2707872962485511,0.09796948066436782,-0.6314050894290264,1.4116020427444844,-0.7801969533154577
BBX,0.9903700975425599,-1.3694706442263098,0.3791005466837476,1.38068368644947,-0.9554539298583442,-0.4252297565911258,-1.4119201476859102,0.7756818238134388,0.6362383238724735
CASTOR2,1.2799032844169094,-0.11900472849832802,-1.1608985559185812,0.9093574353302064,-1.392656217985474,0.48329878265526977,-0.9257388177304452,1.3887504654865783,-0.4630116477561336
KANSL1L,1.3614516043497007,-1.012142679777998,-0.3493089245717016,1.3720733605898046,-0.9827874509254959,-0.3892859096643062,-1.0713451494156507,1.3351503280678974,-0.2638051786522461
TCEA2,1.4101962096291134,-0.797347699722946,-0.6128485099061663,0.3596212228995853,-1.3642954919063361,1.004674269006754,-1.2133188306591143,-0.022540919520961475,1.2358597501800717
ZFAND6,1.3884337000285467,-0.9270019343061597,-0.4614317657223855,1.3349352109024868,-1.0717706935170528,-0.263164517385435,-1.2971069003786257,1.1365445020976606,0.16056239828096505
PIK3CA,0.9976487708615451,-1.36688123696691,0.36923246610537613,0.9974370387817149,-1.3669578385015348,0.36952079971982005,-0.7407858526042335,-0.6728842374640924,1.413670090068325
GREB1,-0.15542999490255235,1.2950404007487857,-1.1396104058462335,1.2045588007968828,0.039420351484852255,-1.2439791522817356,-0.7803350681387486,1.41159197379787,-0.6312569056591212
ATAD2B,1.247819900057876,-0.047534098032460614,-1.2002858020254144,1.4058828076717655,-0.8356823105666823,-0.5702004971050839,-0.5701639410278472,1.405878477585433,-0.8357145365575853
ZFAND3,1.2004586562984263,-1.2476660129984989,0.04720735670006012,1.3942840625911712,-0.49225434351714875,-0.9020297190740224,-0.9780216836687152,-0.39563891355212233,1.3736605972208376
PDS5B,0.34647386672974945,-1.3606572021640069,1.0141833354342562,1.3423094499508215,-0.28559797762225975,-1.0567114723285622,-1.342715305151167,0.2868622599053878,1.0558530452457773
TCF12,0.2511796640720214,-1.3308622420195384,1.0796825779475157,1.031349767173501,-1.353671448802488,0.3223216816289868,0.9436913183353538,0.4403412853639019,-1.3840326036992583
