Genename,TSS1,TSS2,TSS3,RNA1,RNA2,RNA3,Distal1,Distal2,Distal3
CDC42EP3,1.3055581420702649,-0.1819941379122343,-1.1235640041580277,1.3283217616690355,-1.0844833440783372,-0.24383841759069955,0.6769923621620296,0.7367995950572092,-1.4137919572192394
NLGN1,1.3758941826606383,-0.971119121358817,-0.40477506130182145,1.4141224225774274,-0.6931568784097216,-0.7209655441677071,-0.04653245022078523,1.2473479414624258,-1.2008154912416389
MOB3B,-1.1493374556488456,-0.13896112005330066,1.288298575702143,1.0182656233676717,-1.3590453602444128,0.3407797368767411,0.1461256246786199,1.1451266131439402,-1.291252237822561
MVB12B,0.8767712823264717,-1.3993508272473598,0.5225795449208893,1.2409783854256162,-0.03313965012353869,-1.2078387353020767,-1.4120028038176655,0.6375465882848977,0.7744562155327688
DENND11,1.4000842822105664,-0.5273487653487315,-0.8727355168618339,1.401552775813111,-0.864292021587016,-0.5372607542260952,1.4059846097173228,-0.5710625586733533,-0.8349220510439705
GARNL3,0.5918398003249385,0.8164173859443584,-1.4082571862692972,0.20863559441209195,1.1070258334612544,-1.3156614278733447,0.09558592878055482,-1.2697371110943612,1.1741511823138044
EXOC6,1.3630738317267446,-0.3551593784219561,-1.0079144533047932,1.396926914809563,-0.5075540652563683,-0.8893728495531948,0.5088813402447712,0.8882665697964897,-1.3971479100412612
MAN1A2,1.4141332364192325,-0.6940131803156985,-0.720120056103534,1.380783004488822,-0.42566764444894095,-0.9551153600398811,0.4645301725913578,0.9245230486124306,-1.3890532212037885
NR2F1-AS1,0.5403098095336211,-1.4019892487815633,0.8616794392479429,1.4077795280584524,-0.8205842381256486,-0.5871952899328033,1.3905191260258765,-0.47200540265489604,-0.9185137233709805
HACE1,-0.6819813075504827,-0.7319381053293891,1.4139194128798707,1.3754784961620476,-0.9724218431704389,-0.4030566529916079,-0.7424290619814077,1.4136152773181678,-0.6711862153367627
LRRC8D,1.141100123894246,0.15292618537299668,-1.294026309267242,1.0203602770596025,0.3378462046631082,-1.3582064817227109,-0.8902205447303546,1.3967564967074972,-0.5065359519771426
VOPP1,-0.017739487433615662,-1.2157787703227099,1.2335182577563217,0.9898652794807613,0.3797816258108648,-1.369646905291627,-1.4142134921564342,0.7067208030416473,0.7074926891147866
PPP4R1,1.3924887554452314,-0.9100931548267693,-0.48239560061846365,1.4107640347254193,-0.7908725358073987,-0.6198914989180208,-0.6184861758262664,1.4106540637681275,-0.7921678879418607
EPB41,1.133764975706174,-1.298956756555712,0.16519178084954078,0.42406871350399417,0.956350979800247,-1.3804196933042412,-1.2375294668208618,0.02598263679941148,1.2115468300214496
GPCPD1,1.2397125230351138,-1.2092072988225187,-0.030505224212595317,1.3956976594631672,-0.5003114091582188,-0.8953862503049478,1.3965781005351154,-0.5054751326441242,-0.8911029678909919
PDE5A,0.83744365041378,0.5682007144517358,-1.4056443648655157,1.3714782741847482,-0.9845459435399825,-0.38693233064476573,-0.9152467704756594,1.391294907696562,-0.47604813722090156
RYBP,-0.052606482552689154,-1.197593984186266,1.2502004667389544,1.0900041104852685,0.23533010438165938,-1.3253342148669278,-0.9374511088553693,1.385725589258316,-0.4482744804029464
CBFA2T2,1.1342046466567206,-1.2986656251872821,0.16446097853055908,1.2557715775202787,-1.1911604187757059,-0.06461115874457177,-1.2916909237921343,0.14719636880076672,1.1444945549913688
HMGA2,0.31139824868233695,-1.3503845842167705,1.038986335534435,0.712363392061218,0.701837112043366,-1.4142005041045853,-0.03648945164520899,1.2425818484889781,-1.2060923968437682
ADCY1,1.298937718554137,-0.1651439657520401,-1.133793752802097,0.12887901180645478,1.1552090706288984,-1.2840880824353555,-0.9300851170897091,1.3876509566348387,-0.45756583954512897
LRP6,1.3968931118924113,-0.8895413634650166,-0.5073517484273955,1.3872644829389802,-0.9315879953020743,-0.45567648763690594,-0.9136965423070337,1.3916578621570155,-0.47796131984998147
FAM168A,1.3802357359793318,-0.9569736058784996,-0.42326213010083386,1.4065888337339332,-0.5762869776704351,-0.8303018560634976,1.363364137876779,-0.35621521860854255,-1.007148919268236
MRTFB,1.2218203959643477,0.005828150107309709,-1.2276485460716564,1.4140398212712606,-0.6878225698209159,-0.7262172514503447,0.8416359099212464,0.5634262964060156,-1.405062206327263
BRMS1L,0.8880579519699467,-1.3971894060581118,0.5091314540881604,0.9606167423042855,0.4185306610463527,-1.3791474033506372,-0.9938062083302753,-0.37445326105700744,1.3682594693872847
TUBA1C,-0.24775457041898602,1.3296812720279876,-1.0819267016090028,-0.7780127064234963,1.4117586064396206,-0.6337459000161249,1.3919610063372359,-0.4795702039047608,-0.9123908024324752
STK33,0.7067034687392945,-1.4142134857085709,0.7075100169692743,1.205704484220519,0.03723175436825135,-1.2429362385887683,-1.3349173733923523,0.26311142917926583,1.0718059442130874
MAGI3,1.142185580138394,-1.293283260369754,0.15109768023136386,1.4064898910373766,-0.831071546065098,-0.575418344972278,1.0340446600677782,-1.3525244130588119,0.3184797529910337
KREMEN1,-0.5286834952024239,-0.8716029347779121,1.4002864299803377,1.3531826358534134,-1.032502213402817,-0.32068042245059647,-0.4258700006574651,1.3808288554821055,-0.9549588548246405
FRMD4B,0.878118373604299,0.5209830474010687,-1.399101421005367,1.3738125595848316,-0.3962530700299396,-0.9775594895548919,-1.0890726202400989,-0.23677068516575178,1.3258433054058485
SACS,1.2779558408486842,-0.11445751888542521,-1.1634983219632613,-0.6661127073788411,1.4134360997978532,-0.747323392419014,-0.4495035110932282,1.3859838361989467,-0.9364803251057181
GDAP1,0.9757285880827532,0.39868254160721284,-1.3744111296899666,1.2739785571924862,-1.1687166305919006,-0.10526192660058487,-1.0071143633210364,-0.3562628543902513,1.3633772177112884
MYO6,1.1681658683058438,-1.2744026992574282,0.10623683095158354,1.395462343937285,-0.8965115406919977,-0.49895080324528873,-0.6240131799491678,-0.7870637733039896,1.4110769532531575
KIAA0408,-1.3767364148811994,0.9684532533731645,0.40828316150803456,1.2691497732352557,-0.09425633259354693,-1.1748934406417095,-1.27960222020802,1.1613024222107287,0.1182997979972923
APC2,1.402364770274085,-0.8593904390426015,-0.5429743312314834,1.4130604276313767,-0.6570815445042406,-0.7559788831271365,0.9099136316574191,-1.392529686166266,0.48261605450884837
NKAIN1,1.3535005585410604,-1.0317533475978018,-0.3217472109432601,1.3336482821866826,-0.25934813619810504,-1.0743001459885777,-0.5748814222885049,1.406428429008331,-0.8315470067198263
SFXN5,1.2697410630616113,-1.1741461795823163,-0.09559488347929503,1.4100925763517045,-0.7984764470559461,-0.611616129295758,1.2771025710337005,-0.11247451612446177,-1.1646280549092403
GPR1,1.0500995686720975,0.2952965887930112,-1.3453961574651108,1.382946213451939,-0.4353582340141173,-0.9475879794378212,-0.8500159324443575,1.4038361870776375,-0.5538202546332796
TRIM9,1.3996151047804055,-0.8753301117747446,-0.5242849930056627,0.7894897971566305,0.6213896373662063,-1.4108794345228357,-1.1666831631773937,1.2755393839319238,-0.1088562207545309
WSB1,1.4140656372167932,-0.6893189756600352,-0.7247466615567565,1.317126164497146,-1.1045272064758231,-0.21259895802132206,0.4627871497355293,-1.3887055641471246,0.9259184144115944
CCDC152,0.5944136114083269,0.8141006872649885,-1.4085142986733163,-0.5211020524142834,1.3991200791096068,-0.878018026695323,0.852816327504615,-1.4034077715598834,0.5505914440552664
FGF13,-1.046944375508413,-0.29989322683610636,1.346837602344517,1.3415974394727388,-0.28338778442330276,-1.0582096550494342,-0.7615506891310994,1.412778450623356,-0.6512277614922576
TSC22D2,-0.8934059410072159,-0.5027017737597426,1.3961077147669585,1.356557998919187,-0.33213914813317047,-1.0244188507860164,0.7054997167738016,0.7087126290445028,-1.4142123458183053
CDK13,0.35560879479614516,-1.363197492028593,1.0075886972324508,1.2786595092319113,-0.11609711554600789,-1.1625623936859062,-0.9912976949662743,1.3691456476867292,-0.3778479527204546
RTTN,0.11156815915341706,-1.2767117635110754,1.1651436043576595,1.381668870169375,-0.4296001534452733,-0.9520687167241028,-0.8269163434808536,1.4070159308381005,-0.5800995873572469
GLRB,0.1425251927581739,-1.2897719016664693,1.147246708908291,1.4138943516388518,-0.6809265723903478,-0.7329677792485038,-1.3527651629054829,0.3192834208236842,1.0334817420817983
FBXW7,1.4127883685657832,-0.6514235627298985,-0.7613648058358875,0.8262002706261015,0.5809043086473472,-1.407104579273447,-0.12273173189244119,1.281489913529093,-1.158758181636652
CLVS2,1.1496617291298785,-1.2880688553019535,0.1384071261720749,1.4088759675062288,-0.5981300294997192,-0.8107459380065086,0.32765090841413275,1.0275954041219908,-1.355246312536122
PRIM2,1.1334745710887306,0.16567417498953646,-1.2991487460782751,1.1992709459947315,0.04944995941479138,-1.248720905409522,-0.2159738587188643,1.3183655764209883,-1.1023917177021236
RANBP9,0.07135205624425348,-1.258861076695028,1.1875090204507721,1.412613609084486,-0.6480651221148214,-0.7645484869696653,-0.7335903553616978,-0.6802883399481057,1.4138786953098021
WASF3,1.412350430356203,-0.7690218253053598,-0.643328605050841,1.2968150652312334,-0.15983510713298166,-1.136979958098251,1.3658879264331922,-0.36551266463684756,-1.000375261796345
ANKRD10,1.2387261529770968,-1.2102675852274154,-0.028458567749681408,0.9040464006935746,0.4897968881227366,-1.393843288816313,-0.5916085079671528,1.4082338157876753,-0.8166253078205227
ZFAND3,1.2004586562984263,-1.2476660129984989,0.04720735670006012,1.3942840625911712,-0.49225434351714875,-0.9020297190740224,-0.9780216836687152,-0.39563891355212233,1.3736605972208376
SLC35G2,1.1842847631335154,-1.2615467435613184,0.07726198042780301,1.4138157945643446,-0.6778618255978074,-0.7359539689665372,1.286606534232406,-0.1348913086092663,-1.1517152256231382
ARID1B,0.7950817470766888,-1.4104000748092278,0.6153183277325681,1.3699476353995281,-0.38094650445730005,-0.9890011309422281,1.314183657804745,-0.20466395048504998,-1.1095197073197005
ARMCX5-GPRASP2,1.148383330924075,-1.288972606689344,0.14058927576527014,1.4140955386093386,-0.7228704038473983,-0.6912251347619411,0.53549256425559,0.8658037984686601,-1.4012963627242498
CASD1,1.3420371859264395,-0.2847516597512466,-1.0572855261751923,1.4073991081122612,-0.583612865103488,-0.8237862430087732,1.317888671961091,-0.21467292542448274,-1.1032157465366084
LDLRAD3,1.4089755177073893,-0.8098015417878148,-0.599173975919576,1.4095097923059987,-0.6049470355150479,-0.8045627567909515,1.3847521321987692,-0.44368720571713627,-0.9410649264816332
GAREM2,-0.11302804661320844,-1.1643129486714527,1.2773409952846535,1.2352191494898321,-0.02122443110851464,-1.213994718381318,-0.5612798163680252,1.4047945798388553,-0.84351476347083
SLC25A12,1.0532980827420166,0.29061613081546955,-1.3439142135574864,1.4096214548650503,-0.8034287556429138,-0.6061926992221354,0.9858161637849335,0.38522907619575997,-1.3710452399806938
DLG1,1.3357172515458127,-0.26549738516668964,-1.070219866379124,1.3047014750437356,-0.1797879948473889,-1.1249134801963467,-1.3002644467503925,0.16848476268670784,1.1317796840636871
AP3B2,0.9431438020382478,-1.3841834429731086,0.44103964093485876,1.4020696738877492,-0.5408771890677107,-0.8611924848200386,-1.334316998843969,1.0729892645778785,0.26132773426608946
BACH1,1.2703220696913526,-1.1734094713889773,-0.09691259830238051,1.3282828671735822,-0.24372679471244424,-1.0845560724611365,-1.3225125762619085,0.22741257868961987,1.0950999975722886
NEDD9,1.321977484117835,-0.22592363358191095,-1.096053850535924,1.407545715188022,-0.8225638283867427,-0.5849818868012792,-0.2792842905812791,1.3402670716418628,-1.060982781060587
VPS13B,1.3538919533814455,-1.0308279258301645,-0.32306402755128005,1.4054788932114035,-0.5668284074921084,-0.8386504857192946,1.1509746113528112,0.13616083983929358,-1.287135451192105
TSPAN9,0.39185117375654466,-1.3727176216997232,0.9808664479431817,1.3817137370245072,-0.42980062612696285,-0.9519131108975449,0.6040568010277217,0.8053724012959971,-1.409429202323719
RASA2,-0.6106548080338938,-0.7993560479586945,1.4100108559925861,1.3514032238799534,-0.31475563971539233,-1.036647584164562,-1.0868160167015448,-0.2402521280481263,1.327068144749671
GRK3,1.4050723366375826,-0.5635081257811378,-0.8415642108564464,1.3523659698429475,-0.3179516173556826,-1.0344143524872658,-1.409465922659605,0.6044615314707316,0.8050043911888722
BCL2L14,1.3607817625275895,-0.3469171250561585,-1.013864637471431,1.4034167612823116,-0.8527581923388214,-0.5506585689434897,-0.8055924737031596,-0.6038146982840463,1.4094071719872048
PCNX1,1.392801584028696,-0.48408543542099014,-0.9087161486077074,1.3006965904936698,-0.16957674387487226,-1.1311198466188002,0.028043422472712395,1.210482341366985,-1.2385257638397025
BCL11A,1.3584651382762825,-0.33874857382264756,-1.0197165644536341,1.0325532356516058,0.320607700141173,-1.3531609357927779,1.4066838029750268,-0.5771257819314688,-0.8295580210435596
ITGA2,1.2273223142737184,-1.2221510524221904,-0.005171261851528068,1.4141918346096516,-0.7138849667626694,-0.7003068678469824,1.40522583273867,-0.5647533165841448,-0.840472516154526
HACD1,1.3329164340203374,-0.2571901692237823,-1.0757262647965558,1.384212343982941,-0.9430387128743528,-0.4411736311085879,-1.344469896146809,1.052104035742093,0.29236586040471574
PPM1A,-0.12230555486164435,-1.159003365625259,1.2813089204869013,1.3969755194462425,-0.5078452971107109,-0.889130222335533,-1.1329541407216974,1.2994922040833183,-0.16653806336162175
TMEM131L,-0.2645902643020769,1.3354135777028582,-1.0708233134011462,1.2153558613044608,0.018566907885118212,-1.2339227691895784,-1.2227998547003884,-0.003880810612994814,1.2266806653133877
NACC2,-0.3639010499073835,-1.0015536023763425,1.3654546522837276,1.3609068325646405,-1.0135441618895162,-0.3473626706751238,1.3805728821619383,-0.9558309529416181,-0.4247419292203181
EZH2,1.3255384538156771,-0.23590759172383946,-1.0896308620918378,1.1633801747148984,0.11466465471748533,-1.2780448294323843,-1.0740632090908115,1.3337694329169227,-0.2597062238261104
LINC01876,-1.0804793330661933,-0.24996493236052156,1.3304442654267161,1.412865664290036,-0.7598927330306989,-0.6529729312593364,-1.1467684573339674,1.2901070334861862,-0.14333857615221918
PTPN12,1.3495415328021274,-1.0409035816902197,-0.30863795111190784,1.4133286529860143,-0.7499839408328716,-0.6633447121531417,0.1495394627148864,1.1431089415070617,-1.292648404221948
ASAP2,0.3140299701905356,-1.3511836848050696,1.037153714614534,1.1880394781685684,-1.2584154410080073,0.07037596283943819,-1.019902953717947,1.358390321884385,-0.3384873681664421
ADAMTS7,0.06284386629187391,-1.2549569699765606,1.1921131036846877,1.2472858705067027,-0.046400812807533054,-1.2008850576991692,0.10883676340155339,1.166694192634287,-1.2755309560358394
CCDC71L,-0.0565845775293329,1.2520564160332226,-1.1954718385038892,1.0957958179101268,0.22632663475819825,-1.3221224526683242,0.48041138229158514,0.9117073601838273,-1.3921187424754131
TTYH3,0.9493716203593285,-1.3824413636422848,0.43306974328295417,1.3639726567280948,-0.35843734633261115,-1.005535310395482,1.291252077753266,-0.1461252342992966,-1.1451268434539685
CYFIP2,1.243330391607339,-0.03805817650116329,-1.2052722151061757,1.405264732856647,-0.5650704787486234,-0.8401942541080236,-1.2505476155678135,1.197198624432251,0.05334899113556183
ZNF43,0.16359374666799453,1.1347259643218959,-1.2983197109898899,1.179604478821493,0.0857715575635033,-1.2653760363849968,-0.8708493564169585,1.4004200402808193,-0.5295706838638611
OSBPL6,1.3298419823355545,-0.24821938748309746,-1.0816225948524554,1.2609195939187243,-0.07587767206361794,-1.185041921855107,-0.8896500720947871,1.3968712859304044,-0.5072212138356182
B3GALT5,1.390895490067789,-0.9169365749594965,-0.47395891510829546,1.1964291526052322,0.05479228591036667,-1.251221438515598,-0.44353504678242817,1.3847195846159157,-0.9411845378334871
LINGO1,-1.236260546242875,0.02336570091454142,1.2128948453283324,-1.2235448631720165,1.225941362625367,-0.002396499453348498,-0.9911262850394443,1.3692058127962679,-0.37807952775682124
ETV6,1.1433766785882171,0.14908716538500552,-1.2924638439732234,1.2937959529726424,-1.1414371802444347,-0.15235877272820864,-0.9742601041915826,1.3748873032829922,-0.40062719909140926
RAI14,1.189273914740858,0.0681002958360848,-1.2573742105769439,1.4087234077453503,-0.8121752946335143,-0.5965481131118354,1.4142103906518368,-0.7096990783774783,-0.7045113122743573
CHST3,1.4090103960869138,-0.8094684191699502,-0.5995419769169628,1.4124516373217884,-0.7673427489686966,-0.6451088883530928,1.1928176052991264,0.06153467544437049,-1.2543522807434972
TMEM158,-0.20552534114162269,-1.1089796702803547,1.3145050114219785,1.2778458334825722,-0.11420154364083483,-1.1636442898417372,-1.2281018631439276,0.006741817276113159,1.2213600458678142
FOXB1,0.6745267134656481,0.7391939274247616,-1.4137206408904084,0.45479759564662203,0.9322862284857897,-1.3870838241324113,1.2954283243810472,-0.15639034606363478,-1.1390379783174085
SDK2,1.4094866078837194,-0.804796423070324,-0.6046901848133961,1.4089297210845555,-0.5986925542260823,-0.8102371668584735,0.9751422454576896,-1.3746016751016494,0.3994594296439557
FGF9,0.4715614724823279,-1.3904332091752167,0.9188717366928896,1.4101935627784683,-0.7973767175813877,-0.6128168451970805,1.4122049217235129,-0.6408495352958182,-0.771355386427696
LTBP1,-0.2557487259796302,1.332425915174219,-1.0766771891945794,1.3438440004115895,-0.290395491404201,-1.053448509007388,-1.1028686038428424,1.318089786473188,-0.21522118263034637
SLCO5A1,-1.0637884025234925,-0.2751161307615795,1.3389045332850635,0.11922010544902042,1.1607751015782373,-1.2799952070272598,0.2116719995603747,1.105112481143582,-1.3167844807039566
SCML1,0.7955960530065217,-1.4103542917697078,0.6147582387631823,1.3097669936194751,-0.1929497171196702,-1.1168172764998048,0.784737585163033,0.6265228561350517,-1.4112604412980863
RNF24,1.3423585985581534,-0.2857509081897029,-1.05660769036845,1.3804589575007553,-0.42424113315616513,-0.9562178243445899,-1.2488642708529791,1.1991090226771794,0.049755248175798884
SLAIN1,-0.25131620093091084,1.3309091636727202,-1.0795929627418082,1.2476138733237696,-0.047096682446179636,-1.2005171908775922,-0.28783346832325035,1.343026370885788,-1.0551929025625406
LINC00894,0.5126524743206352,-1.397768561778473,0.8851160874578372,1.3716496563608698,-0.3876086060297421,-0.9840410503311272,-0.7696477645286507,1.4123119546608078,-0.642664190132155
ARRDC3,0.31031253897455235,-1.3500535856263542,1.0397410466518053,1.4124252561033424,-0.7677851214318755,-0.6446401346714676,-0.9918046188972917,-0.3771628075102775,1.368967426407569
PHF21A,0.22127008320793629,-1.3202960117554678,1.099025928547529,1.407611371462193,-0.8220117354821292,-0.5855996359800634,0.7696623978489842,-1.4123110503099172,0.6426486524609318
TDRD3,1.35955238352498,-1.0169897551591285,-0.34256262836585283,1.370570382990889,-0.38337027144153885,-0.9872001115493498,-0.846857158600395,-0.5574509824684479,1.4043081410688423
CKB,1.2706000325568623,-1.1730561579912668,-0.09754387456559555,1.3167416721688885,-1.105185704436438,-0.21155596773244978,-1.2338014126395034,1.2154828273579383,0.018318585281566598
FBLN1,-1.1557385211346276,-0.12796453932764582,1.2837030604622734,-0.9894507932108094,1.3697913060435882,-0.38034051283277814,-1.3976725866694433,0.5120650285358729,0.8856075581335693
HPCAL1,1.2874890965916386,-1.1504780774985308,-0.1370110190931078,0.9883480863189396,0.38182598264091117,-1.3701740689598505,0.9264607560072524,0.4621089385088901,-1.3885696945161439
RBL1,-1.367935362245792,0.9947161864098932,0.3732191758359043,1.340715501080002,-0.28066369249850365,-1.060051808581498,-1.3927317081320767,0.48370699139478646,0.9090247167372906
MAPK4,1.2134855695873745,-1.2357019085071475,0.022216338919770772,1.4126488395410761,-0.6487271793206795,-0.7639216602203962,1.3840762490547354,-0.440543188988042,-0.9435330600666944
MBOAT2,1.0332574787113757,-1.3528609062897627,0.3196034275783864,1.2225634049864267,0.004351338035798493,-1.2269147430222251,1.1755390197658415,0.09309832586493809,-1.2686373456307798
EIF4G3,1.0844445625086203,-1.3283424967011048,0.2438979341924861,1.303202979661009,-0.17594773408794795,-1.1272552455730622,0.11463249169554947,1.163398521772308,-1.2780310134678574
MAP2K6,1.4005663920639757,-0.8700192737104655,-0.5305471183535094,1.2878630863541352,-0.13791128359767016,-1.149951802756465,0.7056893042685688,0.7085233115713794,-1.4142126158399482
MAPK8,0.2864664830097791,-1.3425883663882625,1.0561218833784787,1.3638648506267672,-0.35804278065240164,-1.005822069974368,-1.380843544805298,0.9549086881038886,0.42593485670140935
AK5,1.3484070249595999,-1.043457992858443,-0.3049490321011543,1.3607716056608432,-0.3468809634046528,-1.0138906422561906,-0.016772048706270967,1.233044762037494,-1.2162727133312226
ZNF532,1.2715774540906999,-0.09976812698770199,-1.1718093271029977,1.3188310379005415,-0.21724641091281768,-1.1015846269877227,0.3911310797866702,0.9814061500035313,-1.3725372297902012
PCCA,1.4037065392559207,-0.5528366137212317,-0.8508699255346897,1.2912287984588422,-0.14606846288031922,-1.145160335578523,-0.511714496753743,-0.8859006967932279,1.3976151935469707
DGKI,1.2887779671942463,-0.1401187054168592,-1.1486592617773859,1.4137911992860288,-0.7368260793590046,-0.6769651199270242,-1.0206309263240574,1.3580975012904455,-0.3374665749663888
ANKRD12,0.2955398683044206,-1.3454727936636801,1.0499329253592622,1.3938134082790556,-0.4896311938250147,-0.9041822144540409,1.3531422932471577,-0.32054523370519694,-1.0325970595419607
RALGAPA1,0.35925107614955126,-1.3641946572966308,1.0049435811470797,1.4139440369578675,-0.7308821682791069,-0.6830618686787604,-0.6755580299376954,-0.7381931088057531,1.4137511387434485
IRF2BP2,1.3888788450491065,-0.46365453278674046,-0.9252243122623669,1.0769554206406486,0.255326589532317,-1.332282010172966,1.3342794582948558,-1.0730630536550112,-0.26121640463984785
NAALAD2,0.34010541993765947,-1.3588530411837778,1.0187476212461193,1.39107093899598,-0.4748745712612809,-0.9161963677346995,0.46063240296082,-1.3882727386643,0.92764033570348
STAG1,0.8898009424032269,-1.396840969433381,0.5070400270301566,1.4076303925599598,-0.5857791490057664,-0.8218512435541929,-0.9583770019736056,1.3798189144006863,-0.42144191242708007
PTBP2,1.2629407822801553,-1.1825923697801906,-0.08034841249995664,1.4045997686754574,-0.5597354519654244,-0.8448643167100345,-0.18881221002858584,1.3081863413042447,-1.1193741312756584
PIMREG,1.3680288447870186,-0.3735747183074824,-0.994454126479538,0.02456284510595821,1.212278702545101,-1.2368415476510595,-0.12574474633098504,1.2827663005532852,-1.1570215542223032
PCMTD1,1.2545411752471078,-1.1925977758139013,-0.06194339943320537,1.4020681343931494,-0.5408663117353509,-0.8612018226577971,-0.68488490428384,1.4139831657469075,-0.7290982614630683
PLXNA2,1.4139333745150822,-0.6825882270047939,-0.7313451475102873,1.411346643238389,-0.7836187478147028,-0.6277278954236856,1.387589844785822,-0.9303236034982776,-0.45726624128754356
KATNAL1,1.308025167066363,-1.1196332679327903,-0.18839189913357277,1.2720986626931157,-1.1711416077632428,-0.10095705492987331,-1.3936689985244974,0.9048370038476351,0.4888319946768623
ELF2,-0.9981812907561033,-0.3685069474542221,1.3666882382103283,1.4140225775456028,-0.7271386990251743,-0.6868838785204288,0.9325562568326002,0.4544575127325465,-1.387013769565146
CNOT2,-0.7443120990406679,-0.6692370676147125,1.413549166655386,1.31743287484609,-0.21343229756841514,-1.1040005772776724,0.19778221686786115,1.113817284386918,-1.3115995012547794
MEF2A,0.042724217622031185,-1.2455479529218838,1.2028237352998528,1.366378159937965,-0.9990340467381328,-0.3673441131998318,1.3505369915893963,-1.0386379713447187,-0.31189902024467736
GSK3B,0.9949201578171586,-1.36786252012575,0.37294236230859207,1.4128553772593075,-0.7600911045859154,-0.6527642726733922,-1.334497747443752,1.072633655812502,0.2618640916312481
GPSM1,1.3059327056925114,-1.1229714870224448,-0.18296121867006648,1.4104637978937506,-0.6161033057606661,-0.7943604921330844,0.4559122682358253,0.9314005852545355,-1.3873128534903632
MIDN,1.2689944140136007,-1.175089366496474,-0.09390504751712442,0.9114158822876106,0.4807699374712865,-1.3921858197588968,1.346843133507744,-0.2999109507169495,-1.046932182790794
PARD3,0.7761958482138679,-1.411885013257635,0.6356891650437672,1.4132839765145409,-0.6622426493496378,-0.7510413271649035,0.8205054311081552,0.5872833129388869,-1.4077887440470411
BAHCC1,1.0163548005587002,0.34344880266180244,-1.3598036032205016,1.3657916881400178,-1.0006375606508355,-0.36515412748918197,1.3297744522601886,-1.0817504286163373,-0.24802402364385187
LYPD6,0.6142216660377116,-1.4103101843273094,0.7960885182895989,1.4065520211377422,-0.8305888491791226,-0.5759631719586181,-0.409580928547801,1.3770458107012227,-0.9674648821534213
AMOTL1,1.1322080839166355,0.16777513136339944,-1.299983215280034,1.396143156906374,-0.8932335984971169,-0.5029095584092587,0.08504155514933931,1.1800077294235667,-1.2650492845729058
TACC1,1.2511636954376908,-0.05466849578702393,-1.1964951996506652,1.4108403984071325,-0.6208801041787574,-0.7899602942283739,-1.3835591909939744,0.4381598530436942,0.9453993379502801
